episode,step,agent1_prev_action,agent1_curr_action,agent2_prev_action,agent2_curr_action,agent1_response_to_agent2,agent2_response_to_agent1
0,1,-0.23203605,-0.46170473,0.6585963,-0.61356467,-1.120301,-0.38152862
0,2,-0.46170473,0.9363428,-0.61356467,0.8216743,1.5499074,1.2833791
0,3,0.9363428,0.42048717,0.8216743,0.8456065,-0.40118712,-0.09073627
0,4,0.42048717,0.9092249,0.8456065,0.7887349,0.06361842,0.36824775
0,5,0.9092249,0.9846302,0.7887349,-0.6927758,0.19589531,-1.6020007
0,6,0.9846302,-0.2927498,-0.6927758,-0.85927474,0.400026,-1.843905
0,7,-0.2927498,0.00056205504,-0.85927474,0.73240834,0.8598368,1.0251582
0,8,0.00056205504,-0.9482508,0.73240834,-0.6009503,-1.680659,-0.6015124
0,9,-0.9482508,-0.38957706,-0.6009503,0.0041769017,0.21137324,0.9524277
0,10,-0.38957706,-0.26415947,0.0041769017,1.0,-0.2683364,1.389577
0,11,-0.26415947,-0.56230044,1.0,0.83304495,-1.5623004,1.0972044
0,12,-0.56230044,0.2708144,0.83304495,0.36148626,-0.5622306,0.9237867
0,13,0.2708144,-0.6580443,0.36148626,0.27381507,-1.0195305,0.0030006766
0,14,-0.6580443,0.91473234,0.27381507,0.31214827,0.6409173,0.97019255
0,15,0.91473234,-0.0943915,0.31214827,-0.23205683,-0.40653977,-1.1467892
0,16,-0.0943915,-0.77061474,-0.23205683,0.27261692,-0.5385579,0.36700842
0,17,-0.77061474,-0.011620644,0.27261692,-0.46483126,-0.28423756,0.30578348
0,18,-0.011620644,0.29018477,-0.46483126,0.62837243,0.755016,0.6399931
0,19,0.29018477,-0.21453612,0.62837243,-0.56590897,-0.84290856,-0.85609376
0,20,-0.21453612,-0.33611807,-0.56590897,-0.0935355,0.2297909,0.12100062
0,21,-0.33611807,0.9687254,-0.0935355,0.7742646,1.0622609,1.1103827
0,22,0.9687254,-0.8216262,0.7742646,-0.7875124,-1.5958908,-1.7562377
0,23,-0.8216262,-0.7866126,-0.7875124,-0.59236145,0.0008998513,0.22926474
0,24,-0.7866126,-0.24685507,-0.59236145,0.2804998,0.34550637,1.0671123
0,25,-0.24685507,-0.8588351,0.2804998,0.8977473,-1.1393349,1.1446023
0,26,-0.8588351,0.95078504,0.8977473,-0.6829084,0.053037763,0.17592669
0,27,0.95078504,-0.06844027,-0.6829084,0.06060237,0.61446816,-0.8901827
0,28,-0.06844027,0.26673323,0.06060237,0.7129521,0.20613086,0.78139234
0,29,0.26673323,-0.5047702,0.7129521,-0.63638854,-1.2177223,-0.90312177
0,30,-0.5047702,-0.28098977,-0.63638854,-0.7702465,0.35539877,-0.2654763
0,31,-0.28098977,0.96596014,-0.7702465,0.9666553,1.7362067,1.2476451
0,32,0.96596014,-0.8502145,0.9666553,0.71966475,-1.8168697,-0.24629539
0,33,-0.8502145,0.24468054,0.71966475,0.65413636,-0.47498423,1.5043509
0,34,0.24468054,0.6378817,0.65413636,0.8816971,-0.016254663,0.6370166
0,35,0.6378817,-0.8812048,0.8816971,-0.083342835,-1.7629019,-0.72122455
0,36,-0.8812048,0.62014705,-0.083342835,-0.90038204,0.7034899,-0.019177258
0,37,0.62014705,0.043660108,-0.90038204,-0.61133754,0.94404215,-1.2314847
0,38,0.043660108,-0.69795173,-0.61133754,-0.3598542,-0.08661419,-0.4035143
0,39,-0.69795173,0.67073345,-0.3598542,-0.14154038,1.0305877,0.5564114
0,40,0.67073345,0.78423953,-0.14154038,-0.7603289,0.92577994,-1.4310623
0,41,0.78423953,-0.9353434,-0.7603289,-0.98901653,-0.1750145,-1.7732561
1,0,-0.9353434,-0.28090808,-0.98901653,0.3506067,0.7081084,1.2859501
1,1,-0.28090808,-0.8465007,0.3506067,0.59228814,-1.1971074,0.87319624
1,2,-0.8465007,-0.106714554,0.59228814,-0.078141384,-0.6990027,0.7683593
1,3,-0.106714554,0.14753194,-0.078141384,-0.44845775,0.22567332,-0.3417432
1,4,0.14753194,0.9716043,-0.44845775,0.43756497,1.4200621,0.29003304
1,5,0.9716043,0.91496986,0.43756497,-0.16884966,0.4774049,-1.1404539
1,6,0.91496986,0.054246422,-0.16884966,-0.8050636,0.22309609,-1.7200334
1,7,0.054246422,-0.086355716,-0.8050636,-0.95320106,0.7187079,-1.0074475
1,8,-0.086355716,-0.52893716,-0.95320106,0.3751489,0.4242639,0.4615046
1,9,-0.52893716,-0.61689305,0.3751489,-0.4091119,-0.99204195,0.119825274
1,10,-0.61689305,-0.85142344,-0.4091119,-0.7662017,-0.44231156,-0.14930862
1,11,-0.85142344,0.8091718,-0.7662017,0.7253322,1.5753734,1.5767556
1,12,0.8091718,0.5421182,0.7253322,-0.7331259,-0.18321401,-1.5422977
1,13,0.5421182,0.89617985,-0.7331259,-0.22889757,1.6293058,-0.77101576
1,14,0.89617985,-0.33517602,-0.22889757,-0.14438441,-0.10627845,-1.0405643
1,15,-0.33517602,-0.784196,-0.14438441,0.19087358,-0.63981164,0.5260496
1,16,-0.784196,0.09901846,0.19087358,-0.31940636,-0.091855116,0.46478966
1,17,0.09901846,-0.4140197,-0.31940636,0.9905645,-0.09461334,0.8915461
1,18,-0.4140197,-1.0,0.9905645,-0.8324993,-1.9905646,-0.41847962
1,19,-1.0,0.0132794455,-0.8324993,-0.48762205,0.84577876,0.512378
1,20,0.0132794455,0.26317504,-0.48762205,0.78615093,0.7507971,0.7728715
1,21,0.26317504,-0.64383566,0.78615093,0.54810816,-1.4299866,0.28493312
1,22,-0.64383566,0.5434015,0.54810816,-0.8813808,-0.004706681,-0.23754513
1,23,0.5434015,-0.9216366,-0.8813808,0.81049055,-0.040255785,0.26708907
1,24,-0.9216366,0.58709794,0.81049055,-0.2669065,-0.2233926,0.6547301
1,25,0.58709794,-0.024004854,-0.2669065,-0.8524935,0.24290165,-1.4395914
1,26,-0.024004854,-0.95447123,-0.8524935,0.390152,-0.101977706,0.41415685
1,27,-0.95447123,-0.49862587,0.390152,-0.8888126,-0.88877785,0.06565863
1,28,-0.49862587,-0.8131755,-0.8888126,0.5078146,0.0756371,1.0064404
1,29,-0.8131755,0.083920196,0.5078146,0.63282603,-0.4238944,1.4460015
1,30,0.083920196,-0.20778422,0.63282603,-0.21401744,-0.84061027,-0.29793763
1,31,-0.20778422,-0.1906508,-0.21401744,0.065188915,0.02336663,0.27297312
1,32,-0.1906508,0.99442154,0.065188915,0.9923194,0.9292326,1.1829702
1,33,0.99442154,-0.8899484,0.9923194,0.8469772,-1.8822678,-0.14744437
1,34,-0.8899484,0.8940844,0.8469772,-0.65484405,0.04710722,0.23510438
1,35,0.8940844,-0.9472987,-0.65484405,0.029509518,-0.29245466,-0.86457485
1,36,-0.9472987,0.46735358,0.029509518,-0.6807906,0.43784407,0.2665081
1,37,0.46735358,0.04763232,-0.6807906,0.76797575,0.72842294,0.30062217
1,38,0.04763232,-0.62957996,0.76797575,-0.2935863,-1.3975557,-0.34121865
