episode,step,agent1_prev_action,agent1_curr_action,agent2_prev_action,agent2_curr_action,agent1_response_to_agent2,agent2_response_to_agent1
1,26,0.57335865,0.37744564,-0.4914198,-0.7884481,0.86886543,-1.3618068
1,27,0.37744564,0.68476474,-0.7884481,0.9530559,1.4732128,0.5756103
1,28,0.68476474,0.61187804,0.9530559,0.55350345,-0.34117788,-0.13126129
1,29,0.61187804,0.40082428,0.55350345,0.15040913,-0.15267918,-0.4614689
1,30,0.40082428,0.6780924,0.15040913,0.6118841,0.52768326,0.21105984
1,31,0.6780924,0.61969435,0.6118841,-0.8356433,0.007810235,-1.5137358
1,32,0.61969435,0.42157948,-0.8356433,-0.32695994,1.2572228,-0.9466543
1,33,0.42157948,0.7028868,-0.32695994,0.42492998,1.0298468,0.0033504963
1,34,0.7028868,0.6466147,0.42492998,0.7673843,0.2216847,0.06449747
1,35,0.6466147,0.3955487,0.7673843,0.7961594,-0.3718356,0.14954472
1,36,0.3955487,0.4556311,0.7961594,-0.24562654,-0.34052828,-0.64117527
1,37,0.4556311,0.6306194,-0.24562654,0.47255185,0.876246,0.016920745
1,38,0.6306194,0.42746055,0.47255185,-0.9597204,-0.0450913,-1.5903398
1,39,0.42746055,0.5737497,-0.9597204,-0.83141387,1.5334702,-1.2588744
1,40,0.5737497,0.5564021,-0.83141387,0.93777615,1.387816,0.36402643
1,41,0.5564021,0.5144056,0.93777615,0.5479978,-0.42337054,-0.0084043145
1,42,0.5144056,0.69945556,0.5479978,-0.47439796,0.15145779,-0.98880357
1,43,0.69945556,0.4680116,-0.47439796,0.93798804,0.9424095,0.23853248
1,44,0.4680116,0.68863976,0.93798804,-0.97397834,-0.24934828,-1.4419899
1,45,0.68863976,0.67152435,-0.97397834,-0.030178636,1.6455027,-0.7188184
1,46,0.67152435,0.43964505,-0.030178636,0.78921866,0.4698237,0.11769432
1,47,0.43964505,0.42294574,0.78921866,-0.70241374,-0.36627293,-1.1420588
1,48,0.42294574,0.58738184,-0.70241374,-0.6079536,1.2897956,-1.0308993
1,49,0.58738184,0.35187158,-0.6079536,0.12481871,0.95982516,-0.46256313
2,0,0.35187158,-0.00983157,0.12481871,-0.67175204,-0.13465029,-1.0236236
2,1,-0.00983157,0.49386737,-0.67175204,0.6734737,1.1656194,0.68330526
2,2,0.49386737,0.5125721,0.6734737,1.0,-0.1609016,0.5061326
2,3,0.5125721,0.693282,1.0,0.66104287,-0.306718,0.14847076
2,4,0.693282,0.69262373,0.66104287,-0.78028625,0.031580865,-1.4735682
2,5,0.69262373,0.571892,-0.78028625,0.4833819,1.3521783,-0.20924184
2,6,0.571892,0.46838713,0.4833819,-0.5793942,-0.01499477,-1.1512862
2,7,0.46838713,0.3587801,-0.5793942,-0.4434934,0.9381743,-0.9118805
2,8,0.3587801,0.6461804,-0.4434934,0.5413084,1.0896738,0.18252832
2,9,0.6461804,0.42064422,0.5413084,-0.4428482,-0.12066418,-1.0890286
2,10,0.42064422,0.6775893,-0.4428482,0.4962956,1.1204375,0.07565138
2,11,0.6775893,0.37853843,0.4962956,-0.09660771,-0.11775717,-0.774197
2,12,0.37853843,0.5282206,-0.09660771,-0.39558965,0.6248283,-0.7741281
2,13,0.5282206,0.5767773,-0.39558965,0.86965674,0.9723669,0.34143615
2,14,0.5767773,0.3804851,0.86965674,-0.4836111,-0.48917165,-1.0603883
2,15,0.3804851,0.5158484,-0.4836111,1.0,0.9994595,0.61951494
2,16,0.5158484,0.48838887,1.0,-0.48975116,-0.5116111,-1.0055995
2,17,0.48838887,0.40996668,-0.48975116,-0.33406165,0.8997178,-0.8224505
2,18,0.40996668,0.70395064,-0.33406165,1.0,1.0380123,0.5900333
2,19,0.70395064,0.62547415,1.0,-0.19496427,-0.37452585,-0.89891493
2,20,0.62547415,0.4538957,-0.19496427,-0.18634161,0.64886,-0.81181574
2,21,0.4538957,0.548982,-0.18634161,-1.0,0.73532367,-1.4538957
2,22,0.548982,0.6571214,-1.0,-0.99770784,1.6571214,-1.5466899
2,23,0.6571214,0.5424256,-0.99770784,-0.77701664,1.5401335,-1.4341381
2,24,0.5424256,0.3723706,-0.77701664,0.23506288,1.1493872,-0.30736268
2,25,0.3723706,0.42994848,0.23506288,-0.13647625,0.1948856,-0.5088469
2,26,0.42994848,0.45550346,-0.13647625,1.0,0.59197974,0.57005155
2,27,0.45550346,0.44958526,1.0,-0.4304012,-0.55041474,-0.88590467
2,28,0.44958526,0.6582233,-0.4304012,-0.66073143,1.0886245,-1.1103168
2,29,0.6582233,0.49412623,-0.66073143,0.8093509,1.1548576,0.15112764
2,30,0.49412623,0.503953,0.8093509,-1.0,-0.30539793,-1.4941262
2,31,0.503953,0.6702401,-1.0,0.5501108,1.6702402,0.046157837
2,32,0.6702401,0.5604472,0.5501108,0.64192367,0.010336399,-0.028316438
2,33,0.5604472,0.60915464,0.64192367,-0.3761393,-0.032769024,-0.9365865
2,34,0.60915464,0.6529448,-0.3761393,0.031710654,1.0290841,-0.57744396
2,35,0.6529448,0.4559177,0.031710654,-0.85756564,0.42420703,-1.5105104
2,36,0.4559177,0.54252833,-0.85756564,-0.90330756,1.400094,-1.3592253
2,37,0.54252833,0.7008782,-0.90330756,0.12450069,1.6041858,-0.41802764
2,38,0.7008782,0.4483625,0.12450069,-0.34571856,0.3238618,-1.0465968
2,39,0.4483625,0.45438865,-0.34571856,0.8772359,0.80010724,0.4288734
2,40,0.45438865,0.36964077,0.8772359,-0.24223708,-0.5075951,-0.6966257
2,41,0.36964077,0.5610869,-0.24223708,-0.9059217,0.803324,-1.2755625
2,42,0.5610869,0.53011304,-0.9059217,0.88222295,1.4360347,0.32113606
2,43,0.53011304,0.5158759,0.88222295,-0.02638939,-0.36634707,-0.55650246
2,44,0.5158759,0.5273136,-0.02638939,0.60723364,0.55370295,0.09135777
2,45,0.5273136,0.53539836,0.60723364,0.50215423,-0.07183528,-0.025159359
2,46,0.53539836,0.5914132,0.50215423,-0.2238142,0.08925897,-0.75921255
2,47,0.5914132,0.44366765,-0.2238142,0.64715075,0.66748184,0.055737555
2,48,0.44366765,0.6467893,0.64715075,-0.465949,-0.00036144257,-0.90961665
2,49,0.6467893,0.51872396,-0.465949,-0.8023428,0.98467296,-1.4491321
3,0,0.51872396,0.013610471,-0.8023428,0.5280956,0.81595325,0.009371638
3,1,0.013610471,0.36600327,0.5280956,-0.83225435,-0.16209233,-0.84586483
3,2,0.36600327,0.31373334,-0.83225435,-0.8363838,1.1459877,-1.2023871
3,3,0.31373334,-0.25448033,-0.8363838,0.20799552,0.58190346,-0.10573782
3,4,-0.25448033,0.24605224,0.20799552,-0.8200867,0.038056716,-0.56560636
3,5,0.24605224,0.12258741,-0.8200867,-0.6104969,0.94267416,-0.85654914
3,6,0.12258741,0.016530052,-0.6104969,-0.47131693,0.6270269,-0.5939044
3,7,0.016530052,0.404458,-0.47131693,-1.0,0.8757749,-1.01653
3,8,0.404458,-0.013306942,-1.0,0.43057296,0.9866931,0.02611497
3,9,-0.013306942,0.41580707,0.43057296,-0.41238397,-0.014765888,-0.39907703
