episode,step,agent1_prev_action,agent1_curr_action,agent2_prev_action,agent2_curr_action,agent1_response_to_agent2,agent2_response_to_agent1
0,1,-0.8804595,-0.10717426,-0.22581318,-0.874269,0.11863892,0.006190479
0,2,-0.10717426,-0.9241776,-0.874269,-0.75147456,-0.04990858,-0.6443003
0,3,-0.9241776,0.9065848,-0.75147456,0.6710474,1.6580594,1.595225
0,4,0.9065848,0.30219084,0.6710474,0.9448866,-0.36885655,0.038301826
0,5,0.30219084,-0.8500995,0.9448866,-0.15578817,-1.7949861,-0.45797902
0,6,-0.8500995,-0.5249236,-0.15578817,-0.86725307,-0.36913544,-0.017153561
0,7,-0.5249236,-0.19766437,-0.86725307,-0.9969663,0.6695887,-0.47204268
0,8,-0.19766437,-0.5012682,-0.9969663,0.28815204,0.4956981,0.48581642
0,9,-0.5012682,0.37301543,0.28815204,-0.7853964,0.084863394,-0.2841282
0,10,0.37301543,-0.20072421,-0.7853964,-0.41335455,0.5846722,-0.78637
0,11,-0.20072421,-0.24283734,-0.41335455,0.6322893,0.1705172,0.83301353
0,12,-0.24283734,-0.5925641,0.6322893,0.79653823,-1.2248534,1.0393755
0,13,-0.5925641,0.71768516,0.79653823,-0.74188626,-0.07885307,-0.14932215
0,14,0.71768516,-0.6599386,-0.74188626,0.17648087,0.081947684,-0.5412043
0,15,-0.6599386,0.6684127,0.17648087,-0.92710465,0.4919318,-0.26716608
0,16,0.6684127,-0.3988826,-0.92710465,-0.749819,0.5282221,-1.4182317
0,17,-0.3988826,0.7983673,-0.749819,-0.35412407,1.5481863,0.04475853
0,18,0.7983673,0.2545514,-0.35412407,-0.0504118,0.6086755,-0.84877914
0,19,0.2545514,0.73861015,-0.0504118,-0.86296695,0.78902197,-1.1175184
0,20,0.73861015,0.7632829,-0.86296695,-0.16102523,1.6262498,-0.8996354
0,21,0.7632829,0.38548625,-0.16102523,0.44654804,0.5465115,-0.31673485
0,22,0.38548625,0.6208229,0.44654804,-0.78323156,0.17427486,-1.1687179
0,23,0.6208229,0.46957928,-0.78323156,-0.74769276,1.2528108,-1.3685157
0,24,0.46957928,-0.51718575,-0.74769276,-0.20209232,0.23050702,-0.6716716
0,25,-0.51718575,-0.65374166,-0.20209232,-0.7643005,-0.45164934,-0.24711478
0,26,-0.65374166,0.7452235,-0.7643005,-0.014282484,1.5095241,0.6394592
0,27,0.7452235,1.0,-0.014282484,-0.03367901,1.0142825,-0.77890253
0,28,1.0,0.48915714,-0.03367901,0.40734175,0.52283615,-0.5926583
0,29,0.48915714,0.12313048,0.40734175,-0.100570455,-0.28421128,-0.5897276
0,30,0.12313048,-0.6321956,-0.100570455,1.0,-0.53162515,0.8768695
0,31,-0.6321956,0.054177225,1.0,-0.6940032,-0.9458228,-0.061807632
0,32,0.054177225,0.0058147325,-0.6940032,0.9305564,0.69981796,0.8763792
0,33,0.0058147325,0.45589194,0.9305564,-0.1830171,-0.47466448,-0.18883184
0,34,0.45589194,-0.6126481,-0.1830171,0.83026284,-0.42963102,0.3743709
